,Y,training,Y_Z,LTV,LTV_Z,LTV_LR,LTV_1,LTV_0,segment
622,0.2970155782,0,0.5560717263853524,0.394423069,-0.8708680715700801,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
623,0.0096260609,1,-0.30288228020696634,0.4173867908,-0.8084541167429349,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
624,0.4983748223,1,0.8169050038816709,0.4296169714,-0.7651600892309228,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
625,0.0146786432,1,-0.2152960258586712,0.3994848744,-0.8511443038322651,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
626,0.0371264557,0,0.05319000592571465,0.3858933382,-0.8819734058028423,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
627,0.0029278803000000004,1,-0.4684897393330718,0.3994659888,-0.8533194142270757,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
628,0.0,1,-1.045573365050051,0.4057956873,-0.8381771808030503,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
629,0.0330098511,1,0.008860938605098073,0.3778394407,-0.901106525381604,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
630,0.0098625667,1,-0.2997914811824443,0.3778394407,-0.901106525381604,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
631,0.0285426794,1,-0.03151036088463365,0.4193222683,-0.8042662745418141,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
632,0.0324116156,0,0.0029536118450846226,0.423872203,-0.7814800305668516,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
633,0.0061025835,1,-0.38224710739857154,0.4280421927000001,-0.7712559776199509,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
634,0.0014757045000000002,1,-0.5185352979964395,0.4236344818,-0.7835346460758824,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
635,0.7695173842,1,1.1799491894760252,0.372009067,-0.9298588404282206,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
636,0.0290916575,1,-0.025600728271840647,0.4254195677000001,-0.7784042769838356,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
637,0.0246549238,1,-0.06995906994104947,0.4254195677000001,-0.7784042769838356,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
638,1.0,1,1.894713255694383,0.4033093361,-0.8403285458281385,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
639,0.008559324,1,-0.3246009465342219,0.4091115445,-0.8296102080354298,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
640,0.011904911200000002,1,-0.2547706624669619,0.4139077107,-0.8189863414219236,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
641,0.6470009473,1,1.0396394042814565,0.4160342288,-0.8126561858744198,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
642,0.0149008052,1,-0.21227414416078447,0.4210559458,-0.7959325977444689,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
643,0.005321055,1,-0.40565505252962913,0.3927543328,-0.8730805192044719,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
644,0.1343706304,1,0.35170579257242907,0.4204837045000001,-0.8021776356334203,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
645,0.017359052,1,-0.1741546663560484,0.383859905,-0.885326265160567,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
646,0.0318829188,1,-0.0019690729728472794,0.383859905,-0.885326265160567,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
647,0.9223444192,1,1.3707161058537518,0.3697667183,-0.9321922583496814,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
648,0.9187935824,1,1.3656954787706235,0.4234386368,-0.7855925745709115,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
649,0.0342020392,1,0.025600728271840647,0.3991805292,-0.8554985692789276,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
650,0.0,1,-1.045573365050051,0.3884041101,-0.8797436641667414,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
651,0.3497018883,1,0.619264175097668,0.4333753991,-0.7580839553835614,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
652,0.06750049179999999,1,0.20422518232828046,0.4333753991,-0.7580839553835614,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
653,1.0,1,1.894713255694383,0.4207085137,-0.7990512212590231,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
654,0.08836231189999999,1,0.2618962718265943,0.4207085137,-0.7990512212590231,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
655,0.0118435522,1,-0.2568052154078091,0.3968456061,-0.862060558053567,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
656,0.0832620602,1,0.24562808140024106,0.3983068049,-0.8598691154028402,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
657,0.0256770048,1,-0.05812032005426216,0.3734258538,-0.9252071261260483,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
658,0.0035996996,1,-0.44989148432678056,0.3885505305,-0.8775182878380557,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
659,0.0060137202,1,-0.3843662771460454,0.4291975297,-0.7671888832500453,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
660,1.0,0,1.894713255694383,0.3754967951,-0.9079385629374986,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
661,0.4564553304,1,0.7499911818673912,0.3754967951,-0.9079385629374986,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
662,0.0,1,-1.045573365050051,0.4177419578,-0.8063584278997653,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
663,0.0349976233,1,0.036435886740919285,0.4311548539,-0.7631344397371351,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
664,0.9918571511,0,1.4972494672989398,0.4217859677,-0.7886857217396475,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
665,0.0436632425,0,0.09564560655578747,0.4217859677,-0.7886857217396475,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
666,0.3581646557,1,0.6324370422619446,0.4139007693,-0.8211036945236543,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
667,0.0473512964,1,0.11445556444355831,0.4313961876,-0.7611119167499542,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
668,0.0052351282,1,-0.407793916377496,0.3743891355,-0.9159632320386742,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
669,0.0203016498,1,-0.1283411189643358,0.4212765625,-0.793857809592157,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
670,0.0317021279,1,-0.008860938605098073,0.4216558367,-0.79178643318098,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
671,0.0477719855,0,0.1184204974069713,0.3831628037,-0.8909365950533513,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
672,0.0222852211,1,-0.10356108051344573,0.4107842884,-0.8274779692353843,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
673,0.009055586,1,-0.3194163152425991,0.4277691025,-0.7732943146933102,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
674,0.1338727818,0,0.34856547113712816,0.3730861569,-0.9275304744859328,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
675,0.0148018056,1,-0.21328122133097255,0.414346125,-0.816872653635839,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
676,0.16288972029999998,1,0.39179705709742363,0.4061314707,-0.8338860442232757,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
677,0.3721719201,1,0.6457205801889807,0.3947627256,-0.866455913169836,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
678,0.0411945183,1,0.07785691824152152,0.3994974837,-0.8489732128553324,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
679,0.0348428959,1,0.034465577013609514,0.3816793962,-0.8931885927188017,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
680,0.0137541794,0,-0.22134572145729264,0.3995917752000001,-0.8468061162724925,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
681,0.0669690612,1,0.20221502783671122,0.4081213491,-0.8317462252995349,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
682,0.4245945013,1,0.7101486819703997,0.3781480920000001,-0.897706234731957,-1.5768626688935221,2.9894626605403958,3.289644895756408,4.0
683,0.0214477413,1,-0.11643780211466855,0.4348256564,-0.7420505168317242,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
684,0.0418532509,0,0.08279550942747577,0.4348256564,-0.7420505168317242,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
685,0.2152105192,0,0.46190746199206945,0.4558818396,-0.6864073891102134,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
686,0.0219085817,0,-0.11148304848797252,0.448105946,-0.7056814808104303,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
687,0.0252840474,1,-0.06403857306408302,0.45032309,-0.7018058638358322,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
688,0.0035646087,1,-0.4520713308810036,0.454669029,-0.6921625655360346,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
689,0.044718803,1,0.10356108051344573,0.4520523681000001,-0.6998720048522399,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
690,0.1652901382,1,0.3928603557153337,0.4527956989,-0.6979407597224767,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
691,0.0221446808,1,-0.10554094387349068,0.4593834534,-0.6806748586637009,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
692,0.3445740719,1,0.6073814433755822,0.4616687763,-0.6749646097581146,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
693,0.1019219911,1,0.2843797145483292,0.4361524574,-0.7331150990293873,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
694,0.03544272,1,0.04037693824399324,0.4487292578,-0.7037423510102392,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
695,0.5967493356,1,0.9695197345930221,0.4340209243,-0.7500431340590923,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
696,0.6257813676,1,1.008045049476544,0.4340209243,-0.7500431340590923,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
697,0.1467698975,0,0.36956768216161434,0.4582919177000001,-0.6825832085709104,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
698,0.00802964,1,-0.33603814037182317,0.4472792433,-0.7076232677703262,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
699,0.0236908411,1,-0.08081983736969453,0.4393396558,-0.7271905513663639,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
700,0.9786709027,0,1.464822455263048,0.4612487506,-0.6768655725335785,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
701,0.0221763026,1,-0.10455096096532863,0.4529390463,-0.6950487618801474,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
702,0.0092757103,1,-0.3142402558537322,0.4529390463,-0.6950487618801474,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
703,0.0134068172,1,-0.2263933207119209,0.4347088795,-0.7460408681141211,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
704,0.0,1,-1.045573365050051,0.4347088795,-0.7460408681141211,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
705,0.0215513576,1,-0.11445556444355814,0.4432242313000001,-0.7154172814039603,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
706,0.029465529700000007,1,-0.022646260106667735,0.4440917215,-0.7134647184524153,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
707,0.7013446921,1,1.111623466454561,0.4356111128,-0.737079128931057,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
708,0.7087270032999999,1,1.11895838106256,0.4356111128,-0.737079128931057,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
709,0.6782307042,1,1.0758127751639504,0.4356111128,-0.737079128931057,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
710,0.1072643611,0,0.2967035434333045,0.4413992389,-0.7232549987114999,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
711,0.0544501835,0,0.15320022903331004,0.4553907435,-0.6892821235139773,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
712,1.0,1,1.894713255694383,0.4553907435,-0.6892821235139773,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
713,0.1671657149,0,0.3949882875930553,0.4335370725,-0.7540574505261156,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
714,0.7606107913,1,1.1662354932853245,0.4335370725,-0.7540574505261156,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
715,0.0098578391,1,-0.30082142788581273,0.4577999389,-0.6844940475541282,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
716,0.0195627402,1,-0.14026264880603753,0.446286153,-0.7105409624237421,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
717,0.0105408455,1,-0.28643063856619183,0.446286153,-0.7105409624237421,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
718,1.0,1,1.894713255694383,0.4376851683,-0.7311373995446199,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
719,0.0443466764,1,0.09762389393941727,0.4418609759,-0.7203106715984575,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
720,0.0334708167,1,0.018707272235861827,0.4418609759,-0.7203106715984575,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
721,0.0022229774,1,-0.48392828818814354,0.4407162924,-0.7252213709573772,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
722,0.5417985707,1,0.8804175547466001,0.4380356625,-0.7291625556283103,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
723,0.0736909782,1,0.21932826695275573,0.4422018129,-0.7173725757038436,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
724,0.2014696916,1,0.44445117983404453,0.4607454502,-0.6787689844245525,-1.629961229541909,2.9894626605403958,3.289644895756408,4.0
725,0.06964398849999999,1,0.21126728223401425,0.4866534434000001,-0.6171811181498246,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
726,0.0338922,1,0.023631059590986204,0.486855538,-0.6153520216594811,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
727,0.0610212299,1,0.18415934431032205,0.4653115201,-0.6654960754720314,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
728,0.0247678398,1,-0.06798530874976981,0.4868611549,-0.6126122293366305,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
729,0.0200235149,0,-0.13628667388470422,0.4868611549,-0.6126122293366305,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
730,0.0057119512,0,-0.39711800952158804,0.4878187997,-0.604420254793661,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
731,0.2093312662,1,0.4520713308810037,0.4717211538,-0.6542119611755274,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
732,0.6729445901000001,1,1.0653351907196003,0.4871862763000001,-0.6080560930284525,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
733,0.016879569,1,-0.18315806315718297,0.477481973,-0.6383670701003011,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
734,0.0077193487,1,-0.3443837105272317,0.477481973,-0.6383670701003011,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
735,0.0354072763,1,0.03939161896448782,0.4752726475,-0.6448718127826628,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
736,0.032970355800000004,1,0.007876368238851938,0.4876670393,-0.6062371721550601,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
737,0.5371329171,1,0.8717469780986346,0.4716820966,-0.6560868329020844,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
738,0.1036415909,1,0.28745655201648623,0.4860471464,-0.6208455234813236,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
739,0.0212854311,1,-0.1184204974069713,0.4828958555,-0.624518284484715,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
740,0.0374155251,1,0.05516196971584454,0.4753811008,-0.643010541017283,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
741,0.0407591382,1,0.07292022524284796,0.4691486929,-0.6607841414382168,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
742,0.4504367248,1,0.7434855851989677,0.4691486929,-0.6607841414382168,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
743,0.0224987361,1,-0.10158162301540874,0.4861102036,-0.6190122818131448,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
744,0.005718365600000001,0,-0.39605292400934167,0.474314058,-0.6467353212854001,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
745,0.0027696188,0,-0.4728892103613666,0.4734083008,-0.6495348039064817,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
746,0.0030002997,1,-0.4640993174810383,0.4734083008,-0.6495348039064817,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
747,0.0544617921,1,0.15419646280761112,0.4769510547,-0.6411514941936136,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
748,0.019292346,1,-0.1452357449940708,0.482797484,-0.6263578258103807,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
749,0.0064819896,1,-0.37273189325174794,0.4702297503,-0.6579640137110055,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
750,0.097896615,1,0.2802814429801659,0.4902839849,-0.5989814201465433,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
751,0.2385395985,1,0.4905800664375178,0.4786754865,-0.6355875865072687,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
752,0.0915105321,1,0.26699412540495254,0.4628168268,-0.6721177289524517,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
753,0.13498831460000002,1,0.3538012668226551,0.4628168268,-0.6721177289524517,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
754,0.0191869501,1,-0.14722598275194496,0.4870438575,-0.6098770278684306,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
755,0.0022749069,1,-0.48171579298133554,0.4886379393,-0.602605330550613,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
756,0.0233502434,1,-0.086747831048522,0.4893197696,-0.6007923890926886,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
757,0.0041883233,1,-0.43360971686905103,0.4789464392,-0.6300432855847071,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
758,0.0170700754,1,-0.1791547637892306,0.4786969981000001,-0.6328130045161225,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
759,0.0166024405,1,-0.1861624616863562,0.4786969981000001,-0.6328130045161225,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
760,0.016856096799999998,1,-0.1851608101290784,0.4639298196,-0.6683303377993037,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
761,0.01118107,0,-0.26903520382400675,0.4639298196,-0.6683303377993037,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
762,0.6192310643,1,0.9998965677736116,0.4718388492,-0.6523393862833048,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
763,0.0810512613,1,0.23751856699330834,0.4818812638,-0.6281994891229995,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
764,0.0282301777,1,-0.036435886740919146,0.4687399504,-0.6636095342848037,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
765,0.0590120962,1,0.17215585287092858,0.484309542,-0.6226808540511122,-1.629961229541909,3.289644895756408,3.4781584227982836,4.0
766,0.0,1,-1.045573365050051,0.21169625,-0.9202410472437177,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
767,0.0,1,-1.045573365050051,0.27449208010000004,-0.7631229556271822,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
768,0.0,1,-1.045573365050051,0.2158293418,-0.8960748917835124,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
769,0.0,1,-1.045573365050051,0.2158293418,-0.8960748917835124,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
770,0.0,1,-1.045573365050051,0.2697253994,-0.7678889017046333,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
771,0.0,1,-1.045573365050051,0.2481810815,-0.8215245999467291,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
772,0.0,0,-1.045573365050051,0.258638711,-0.7968607388267138,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
773,0.0,1,-1.045573365050051,0.2260261612,-0.8776349725531477,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
774,0.0,1,-1.045573365050051,0.2070727343,-0.925684569719207,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
775,0.0,1,-1.045573365050051,0.2340481418,-0.8466986335488055,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
776,0.0,1,-1.045573365050051,0.2061182692,-0.9311556612052122,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
777,0.0,1,-1.045573365050051,0.241654782,-0.831530936901958,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
778,0.0,1,-1.045573365050051,0.2335399866,-0.8620636694225441,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
779,0.0,1,-1.045573365050051,0.2281892562,-0.8724210457171899,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
780,0.0,1,-1.045573365050051,0.2573824333,-0.8066673563489486,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
781,0.0,1,-1.045573365050051,0.2458164769,-0.826517423823134,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
782,0.0,1,-1.045573365050051,0.2337735929,-0.8543559387887973,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
783,0.0,1,-1.045573365050051,0.2337735929,-0.8543559387887973,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
784,0.0,0,-1.045573365050051,0.21368793100000005,-0.9148246576312803,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
785,0.0,1,-1.045573365050051,0.2363497538,-0.8416212335729142,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
786,0.0,1,-1.045573365050051,0.2375875707,-0.8365654384330147,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
787,0.0,1,-1.045573365050051,0.2630091792,-0.7871301631685289,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
788,0.0,1,-1.045573365050051,0.2332742857,-0.8672307284825228,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
789,0.0,1,-1.045573365050051,0.2579801693,-0.8017544094898642,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
790,0.0,0,-1.045573365050051,0.2182966417,-0.8881350979082075,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
791,0.0,1,-1.045573365050051,0.2142606583,-0.909434974400621,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
792,0.0,0,-1.045573365050051,0.2660175896,-0.7726723539835677,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
793,0.0,1,-1.045573365050051,0.250236909,-0.8165521717714632,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
794,0.0,1,-1.045573365050051,0.2600942751,-0.7919860774039665,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
795,0.0,1,-1.045573365050051,0.2539223732,-0.8115998513915902,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
796,0.0,1,-1.045573365050051,0.2205178985,-0.8828728678081772,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
797,0.0,0,-1.045573365050051,0.2150223095,-0.9040715804440984,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
798,0.0,1,-1.045573365050051,0.2645874033,-0.7798808812761522,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
799,0.0,1,-1.045573365050051,0.2645874033,-0.7798808812761522,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
800,0.0,1,-1.045573365050051,0.2755615538,-0.7583742806110203,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0
801,0.3094036364,1,0.5699151173688137,0.5380058876,-0.5055731897254477,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
802,0.008441762700000001,1,-0.3287549363557061,0.5532662329,-0.4664166156534252,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
803,0.5517827169,1,0.9023895680433228,0.4931305217,-0.5953653589924893,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
804,0.1605161683,1,0.3875482747923012,0.4993516821,-0.5899558076516502,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
805,0.0012345364,1,-0.5286980568537265,0.5014345229,-0.5827697965358217,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
806,0.0204230883,1,-0.12734850433606967,0.5232156368,-0.5297889057102217,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
807,0.0479946416,1,0.12040365832958282,0.5271024353,-0.5193735079877437,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
808,0.0393978136,1,0.0660118123758406,0.5022590868,-0.5809780004796745,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
809,0.2282512324,0,0.4750923776613848,0.5290977987,-0.5124611490364618,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
810,0.1153836741,0,0.3132060579202149,0.5073376855,-0.5738293536912322,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
811,0.4321521311,1,0.7241544248459851,0.5411173842,-0.4952859173622525,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
812,0.0741439219,1,0.22437359598845563,0.5392297963,-0.5021382045020216,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
813,0.15573038390000002,0,0.3811881665065469,0.5168796653,-0.5428896338985467,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
814,0.1162019584,1,0.31424025585373233,0.5168796653,-0.5428896338985467,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
815,0.1041073032,1,0.29053611323102213,0.5256769162,-0.5211054692581294,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
816,0.1120483957,1,0.30597597539598,0.5481741105,-0.4816504020831924,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
817,0.2372205328,1,0.48725148243104904,0.5575022366,-0.46136281910012744,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
818,0.0204896298,1,-0.12635601516639394,0.5406153823,-0.5004229336643062,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
819,0.0466454451,1,0.10851151725586484,0.5314432946000001,-0.5107368912917993,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
820,0.0,1,-1.045573365050051,0.5442195338,-0.4884568074312751,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
821,0.117530674,0,0.3163096616769325,0.5441995964,-0.4901619380517092,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
822,0.1179319218,1,0.3183804229661778,0.546971643,-0.4867530958038243,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
823,0.06341169440000001,0,0.19017094680593014,0.5187303608,-0.5385124747985652,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
824,0.0745822607,1,0.22639332071192103,0.5081316584000001,-0.5720467787814093,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
825,0.2438593566,1,0.49502665681227,0.5252819766,-0.5228389950966552,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
826,0.0518770618,0,0.14125698663349626,0.5604313196,-0.456320778818702,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
827,0.2218025224,1,0.4706883360541343,0.5081404366,-0.5702660197420877,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
828,0.3336684047,1,0.5920607663609572,0.500356945,-0.5845634655511222,-1.3364435621647648,3.289644895756408,3.4781584227982836,4.0
