,Unnamed: 0,Y,training,Y_Z,LTV,LTV_Z,LTV_LR,LTV_1,LTV_0,segment,mu,p0,p1,LGD_hat,deciles
513,513,0.0,1,-1.045573365050051,0.44653642619999995,-0.09971905041087034,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
514,514,0.0,1,-1.045573365050051,0.44653642619999995,-0.09971905041087034,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
515,515,0.0,1,-1.045573365050051,0.45539074350000003,-0.08008429579681307,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
516,516,0.0,0,-1.045573365050051,0.459540921,-0.06938791136080417,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
517,517,0.0,1,-1.045573365050051,0.4405055074,-0.1122334620765749,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
518,518,0.0037476690000000003,0,-0.4455381837448864,0.1558992221,-2.0853555660318293,-1.183337165738642,2.19722457733622,2.19722457733622,2.0,0.22938940755243323,7.128651509865423e-08,0.07088396191695011,0.2840133242470343,0.3
519,519,0.0169613561,0,-0.18215696559809172,0.14919471609999999,-2.246197535640817,-1.183337165738642,2.19722457733622,2.19722457733622,2.0,0.22938940755243323,7.128651509865423e-08,0.07088396191695011,0.2840133242470343,0.3
520,520,0.8921639365999999,1,1.3172779213612276,0.0474438778,-2.502106473343065,-1.183337165738642,2.19722457733622,2.19722457733622,2.0,0.22938940755243323,7.128651509865423e-08,0.07088396191695011,0.2840133242470343,0.3
521,521,0.0245378206,0,-0.07193310371210766,0.1583409664,-1.9652724189717776,-1.183337165738642,2.19722457733622,2.19722457733622,2.0,0.22938940755243323,7.128651509865423e-08,0.07088396191695011,0.2840133242470343,0.3
522,522,0.0225349931,1,-0.10059204398944877,0.1586999302,-1.8682416548639305,-0.8954059670197555,2.19722457733622,2.19722457733622,2.0,0.2686283439241004,7.128651509865423e-08,0.07088396191695011,0.3204708467483407,0.3
523,523,0.2067017619,0,0.4488023628339635,0.1976978228,-1.7861555612610769,-0.8954059670197555,2.19722457733622,2.19722457733622,2.0,0.2686283439241004,7.128651509865423e-08,0.07088396191695011,0.3204708467483407,0.3
524,524,0.8911681616,0,1.3126035433196106,0.2091962386,-1.7145936537660904,-0.8954059670197555,2.19722457733622,2.19722457733622,2.0,0.2686283439241004,7.128651509865423e-08,0.07088396191695011,0.3204708467483407,0.3
525,525,0.8652139136,1,1.2651626173067243,0.2224158939,-1.6508684854737374,-0.8954059670197555,2.19722457733622,2.19722457733622,2.0,0.2686283439241004,7.128651509865423e-08,0.07088396191695011,0.3204708467483407,0.3
526,526,0.1264493415,1,0.33291460683438784,0.2945576576,-1.4461035929181751,-0.8954059670197555,1.6094379124341005,2.8332133440562166,2.0,0.2686283439241004,1.226416055407509e-40,0.11729622581895978,0.3544154788527657,0.4
527,527,0.032415297,1,0.00393815358031654,0.23413404219999998,-1.4916059817794984,-0.8954059670197555,1.6094379124341005,2.8332133440562166,2.0,0.2686283439241004,1.226416055407509e-40,0.11729622581895978,0.3544154788527657,0.4
528,528,0.02904469,0,-0.026585599381073008,0.226429081,-1.5404250053004742,-0.8954059670197555,1.6094379124341005,2.8332133440562166,2.0,0.2686283439241004,1.226416055407509e-40,0.11729622581895978,0.3544154788527657,0.4
529,529,0.1456357349,1,0.3674602638534609,0.2253462908,-1.5932188180230509,-0.8954059670197555,1.6094379124341005,2.8332133440562166,2.0,0.2686283439241004,1.226416055407509e-40,0.11729622581895978,0.3544154788527657,0.4
530,530,0.0,1,-1.045573365050051,0.3414275182,-0.5061291938005662,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
531,531,0.0,1,-1.045573365050051,0.3531140009000001,-0.4661128137813029,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
532,532,0.0,1,-1.045573365050051,0.33744765549999994,-0.526441395680821,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
533,533,0.0,1,-1.045573365050051,0.3352186534,-0.5346270116725625,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
534,534,0.0,1,-1.045573365050051,0.34520840490000004,-0.4900288624757135,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
535,535,0.0,1,-1.045573365050051,0.3303968297,-0.5552503935714771,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
536,536,0.0,1,-1.045573365050051,0.35612603229999995,-0.4542548759602242,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
537,537,0.0,1,-1.045573365050051,0.34153464710000003,-0.5020919579908231,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
538,538,0.0,1,-1.045573365050051,0.34385637280000003,-0.4980628893955058,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
539,539,0.0,1,-1.045573365050051,0.32934928199999997,-0.5656507727051349,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
540,540,0.0,1,-1.045573365050051,0.32934928199999997,-0.5656507727051349,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
541,541,0.0,0,-1.045573365050051,0.3440604228,-0.4940418898940773,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
542,542,0.0,1,-1.045573365050051,0.331715111,-0.5511070633798172,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
543,543,0.0,1,-1.045573365050051,0.34085795210000003,-0.5101746960762295,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
544,544,0.0,1,-1.045573365050051,0.3398572351,-0.5142285652219732,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
545,545,0.0,1,-1.045573365050051,0.3490744,-0.4820263412691788,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
546,546,0.0,0,-1.045573365050051,0.3272442545,-0.5824201860443229,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
547,547,0.0,1,-1.045573365050051,0.3272442545,-0.5824201860443229,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
548,548,0.0,1,-1.045573365050051,0.33755406060000004,-0.5223618116373299,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
549,549,0.0,1,-1.045573365050051,0.33353954129999996,-0.5469731726354148,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
550,550,0.0,1,-1.045573365050051,0.3553896044,-0.4601757566059219,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
551,551,0.0,1,-1.045573365050051,0.3553896044,-0.4601757566059219,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
552,552,0.0,1,-1.045573365050051,0.3520679418,-0.4740545711047038,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
553,553,0.0,1,-1.045573365050051,0.3520679418,-0.4740545711047038,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
554,554,0.0,0,-1.045573365050051,0.3520679418,-0.4740545711047038,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
555,555,0.0,1,-1.045573365050051,0.3251036452,-0.5972288352084022,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
556,556,0.0,1,-1.045573365050051,0.3484574667,-0.4860237112185178,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
557,557,0.0,1,-1.045573365050051,0.3371254326,-0.5305297601890662,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
558,558,0.0,1,-1.045573365050051,0.3388757768,-0.5182909028168176,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
559,559,0.0,1,-1.045573365050051,0.33517916670000003,-0.5407897881576565,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
560,560,0.0,1,-1.045573365050051,0.33517916670000003,-0.5407897881576565,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
561,561,0.0,1,-1.045573365050051,0.3269206785,-0.5908664171685799,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
562,562,0.0,1,-1.045573365050051,0.3269206785,-0.5908664171685799,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
563,563,0.0,0,-1.045573365050051,0.328857756,-0.5719204240983959,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
564,564,0.0,1,-1.045573365050051,0.3295162142,-0.5594032778747827,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
565,565,0.0,0,-1.045573365050051,0.328765607,-0.5761127010328068,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
566,566,0.0,1,-1.045573365050051,0.3180654476,-0.6229257232100878,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
567,567,0.0,1,-1.045573365050051,0.3180654476,-0.6229257232100878,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
568,568,0.0,1,-1.045573365050051,0.3180654476,-0.6229257232100878,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
569,569,0.0,1,-1.045573365050051,0.3198570687,-0.6143151514762297,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
570,570,0.0,1,-1.045573365050051,0.3206323016,-0.6036155217803445,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
571,571,0.0,1,-1.045573365050051,0.3206323016,-0.6036155217803445,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
572,572,0.0,1,-1.045573365050051,0.32033152,-0.6100269252577669,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
573,573,0.0,1,-1.045573365050051,0.3142214409,-0.6534360919234431,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
574,574,0.0,1,-1.045573365050051,0.3122912935,-0.6711457890789655,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
575,575,0.0,1,-1.045573365050051,0.3155324014,-0.6337543721960959,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
576,576,0.0,1,-1.045573365050051,0.3155324014,-0.6337543721960959,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
577,577,0.0,1,-1.045573365050051,0.3152446382,-0.6424710570206693,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
578,578,0.0,1,-1.045573365050051,0.3152446382,-0.6424710570206693,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
579,579,0.0,1,-1.045573365050051,0.3132804952,-0.6578441244318577,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
580,580,0.0,1,-1.045573365050051,0.31269229579999996,-0.6622649765912507,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
581,581,0.0,1,-1.045573365050051,0.3123696548,-0.6666988100928838,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
582,582,0.0,0,-1.045573365050051,0.3148759967,-0.6490407197723298,-9.21024036697585,4.262679877041316,-4.262679877041316,3.0,0.5,0.999999999499446,0.032494391217777814,0.03249439145992224,0.0
583,583,0.0,1,-1.045573365050051,0.2768718838,-0.7536426456182681,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
584,584,0.0,1,-1.045573365050051,0.2845344487,-0.7348820231545417,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
585,585,0.0,1,-1.045573365050051,0.3112930511,-0.6756060801974771,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
586,586,0.0,0,-1.045573365050051,0.282691985,-0.7395477298446088,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
587,587,0.0,1,-1.045573365050051,0.3084661472,-0.6800798526585095,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
588,588,0.0,0,-1.045573365050051,0.2868980901,-0.7163765587771732,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
589,589,0.0,1,-1.045573365050051,0.29076136,-0.7117885166806982,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
590,590,0.0,0,-1.045573365050051,0.29707706370000003,-0.6935837898564993,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
591,591,0.0,1,-1.045573365050051,0.2924415937,-0.7072154091447693,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
592,592,0.0,1,-1.045573365050051,0.2931566017,-0.7003833311282258,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
593,593,0.0,0,-1.045573365050051,0.2931566017,-0.7003833311282258,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
594,594,0.0,1,-1.045573365050051,0.2795326201,-0.7489278236127414,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
595,595,0.0,1,-1.045573365050051,0.2859733505,-0.7209797305146741,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
596,596,0.0,1,-1.045573365050051,0.298895751,-0.6890685316080484,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
597,597,0.0,0,-1.045573365050051,0.285634617,-0.7255982301945619,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
598,598,0.0,0,-1.045573365050051,0.2854125436,-0.7302322594158982,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
599,599,0.0,0,-1.045573365050051,0.3038617885,-0.68456727829216,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
600,600,0.0,1,-1.045573365050051,0.2806734802,-0.7442295914623791,-9.21024036697585,4.276666119016055,-4.276666119016055,3.0,0.5,0.9999999995307294,0.03220778149879104,0.03220778172586927,0.0
601,601,0.0016249976999999998,1,-0.5117898215339438,0.3986295999,-0.8576817944449459,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
602,602,0.022869442200000003,1,-0.09366769342236304,0.3945544123,-0.8686598785780565,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
603,603,0.0178839347,1,-0.16716180881186216,0.3740029797,-0.9205753462126722,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
604,604,0.0158495534,0,-0.1971931957706904,0.3740029797,-0.9205753462126722,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
605,605,0.0021880023,0,-0.4850354240839338,0.3740029797,-0.9205753462126722,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
606,606,0.0077214031,1,-0.3433392135315521,0.4027823635,-0.8424838072555987,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
607,607,0.092311511,1,0.27107740366101146,0.39505021630000003,-0.8642561485240323,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
608,608,0.6013633589,1,0.9758400085203944,0.3752206929,-0.913664467042972,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
609,609,0.5390452162,1,0.8760740336185215,0.41696131909999995,-0.8105533622759716,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
610,610,0.5361890044,0,0.8703082497876938,0.42652087299999997,-0.7753358697401226,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
611,611,0.0016322361999999999,1,-0.5106678442828126,0.3769763382,-0.9045172666632132,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
612,612,0.19352696960000002,1,0.4314475673272553,0.379788034,-0.8954451293215655,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
613,613,0.014354426200000001,1,-0.2163037554487158,0.4282132762,-0.7692208399490891,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
614,614,0.0202515077,1,-0.12933386006116993,0.4117538946,-0.8253494858953534,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
615,615,0.004140214000000001,1,-0.4368567498860789,0.375469916,-0.9113705200320544,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
616,616,0.0049955134,1,-0.4120772587078823,0.4144921747,-0.8147626090866534,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
617,617,0.012839266799999999,0,-0.23549364749812926,0.4059137382,-0.8360296881959922,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
618,618,0.2511178765,0,0.5073057588270928,0.39200113270000003,-0.8752972487798919,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
619,619,0.0183689766,1,-0.15818293888296808,0.40025454689999995,-0.8446429892727908,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
620,620,0.0330243269,1,0.010830106061253977,0.4132365336,-0.8232247352006252,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
621,621,0.1312526773,0,0.33916495590571005,0.3838002828,-0.8886891067267746,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
622,622,0.2970155782,0,0.5560717263853524,0.39442306899999996,-0.8708680715700801,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
623,623,0.0096260609,1,-0.30288228020696634,0.41738679079999996,-0.8084541167429349,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
624,624,0.49837482229999996,1,0.8169050038816709,0.4296169714,-0.7651600892309228,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
625,625,0.0146786432,1,-0.2152960258586712,0.39948487439999997,-0.8511443038322651,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
626,626,0.0371264557,0,0.05319000592571465,0.3858933382,-0.8819734058028423,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
627,627,0.0029278803000000004,1,-0.4684897393330718,0.3994659888,-0.8533194142270757,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
628,628,0.0,1,-1.045573365050051,0.4057956873,-0.8381771808030503,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
629,629,0.0330098511,1,0.008860938605098073,0.37783944070000003,-0.901106525381604,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
630,630,0.0098625667,1,-0.2997914811824443,0.37783944070000003,-0.901106525381604,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
631,631,0.0285426794,1,-0.03151036088463365,0.41932226829999997,-0.8042662745418141,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
632,632,0.0324116156,0,0.0029536118450846226,0.42387220299999995,-0.7814800305668516,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
633,633,0.0061025835,1,-0.3822471073985715,0.4280421927000001,-0.7712559776199509,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
634,634,0.0014757045000000002,1,-0.5185352979964395,0.4236344818,-0.7835346460758824,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
635,635,0.7695173842,1,1.1799491894760252,0.372009067,-0.9298588404282206,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
636,636,0.0290916575,1,-0.025600728271840647,0.4254195677000001,-0.7784042769838356,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
637,637,0.0246549238,1,-0.06995906994104947,0.4254195677000001,-0.7784042769838356,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
638,638,1.0,1,1.894713255694383,0.40330933609999997,-0.8403285458281385,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
639,639,0.008559324,1,-0.3246009465342219,0.40911154450000004,-0.8296102080354298,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
640,640,0.011904911200000002,1,-0.2547706624669619,0.4139077107,-0.8189863414219236,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
641,641,0.6470009473,1,1.0396394042814563,0.4160342288,-0.8126561858744198,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
642,642,0.0149008052,1,-0.21227414416078447,0.4210559458,-0.7959325977444689,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
643,643,0.005321055,1,-0.4056550525296291,0.3927543328,-0.8730805192044719,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
644,644,0.1343706304,1,0.3517057925724291,0.4204837045000001,-0.8021776356334203,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
645,645,0.017359052,1,-0.1741546663560484,0.383859905,-0.885326265160567,-1.576862668893522,2.989462660540396,3.289644895756408,4.0,0.1987803982643023,0.03462124007057268,0.0403649038552187,0.22451731879828224,0.2
